 3.074100E-03     1.049624E+04
 3.104900E-03     1.058110E+04
 3.136200E-03     1.066687E+04
 3.167700E-03     1.075356E+04
 3.199500E-03     1.084024E+04
 3.231700E-03     1.092784E+04
 3.264100E-03     1.101544E+04
 3.296900E-03     1.110395E+04
 3.330100E-03     1.119246E+04
 3.363600E-03     1.128188E+04
 3.397400E-03     1.137131E+04
 3.431500E-03     1.146164E+04
 3.466000E-03     1.155289E+04
 3.500800E-03     1.164414E+04
 3.536000E-03     1.173539E+04
 3.571500E-03     1.182755E+04
 3.607400E-03     1.192062E+04
 3.643700E-03     1.201278E+04
 3.680300E-03     1.210676E+04
 3.717300E-03     1.220075E+04
 3.754700E-03     1.229474E+04
 3.792400E-03     1.238963E+04
 3.830500E-03     1.248544E+04
 3.869000E-03     1.258125E+04
 3.907900E-03     1.267706E+04
 3.947200E-03     1.277379E+04
 3.986800E-03     1.287051E+04
 4.026900E-03     1.296814E+04
 4.067400E-03     1.306578E+04
 4.108300E-03     1.316433E+04
 4.149500E-03     1.326287E+04
 4.191200E-03     1.336234E+04
 4.233400E-03     1.346180E+04
 4.275900E-03     1.356126E+04
 4.318900E-03     1.366163E+04
 4.362300E-03     1.376200E+04
 4.406100E-03     1.386329E+04
 4.450400E-03     1.396457E+04
 4.495100E-03     1.406586E+04
 4.540300E-03     1.416805E+04
 4.586000E-03     1.427116E+04
 4.632000E-03     1.437336E+04
 4.678600E-03     1.447647E+04
 4.725600E-03     1.458049E+04
 4.773100E-03     1.468360E+04
 4.821100E-03     1.478763E+04
 4.869500E-03     1.489256E+04
 4.918500E-03     1.499658E+04
 4.967900E-03     1.510152E+04
 5.017800E-03     1.520737E+04
 5.068300E-03     1.531230E+04
 5.119200E-03     1.541815E+04
 5.170600E-03     1.552400E+04
 5.222600E-03     1.563076E+04
 5.275100E-03     1.573752E+04
 5.328100E-03     1.584336E+04
 5.381700E-03     1.595104E+04
 5.435800E-03     1.605780E+04
 5.490400E-03     1.616547E+04
 5.545600E-03     1.627223E+04
 5.601300E-03     1.637990E+04
 5.657600E-03     1.648849E+04
 5.714400E-03     1.659616E+04
 5.771900E-03     1.670383E+04
 5.829900E-03     1.681242E+04
 5.888500E-03     1.692100E+04
 5.947700E-03     1.702867E+04
 6.007400E-03     1.713726E+04
 6.067800E-03     1.724584E+04
 6.128800E-03     1.735443E+04
 6.190400E-03     1.746310E+04
 6.252600E-03     1.757183E+04
 6.315400E-03     1.768059E+04
 6.378900E-03     1.778952E+04
 6.443000E-03     1.789842E+04
 6.507800E-03     1.800743E+04
 6.573200E-03     1.811635E+04
 6.639200E-03     1.822514E+04
 6.706000E-03     1.833409E+04
 6.773400E-03     1.844275E+04
 6.841400E-03     1.855100E+04
 6.910200E-03     1.865913E+04
 6.979600E-03     1.876677E+04
 7.049800E-03     1.887420E+04
 7.120600E-03     1.898107E+04
 7.192200E-03     1.908762E+04
 7.264500E-03     1.919368E+04
 7.337500E-03     1.929927E+04
 7.411200E-03     1.940485E+04
 7.485700E-03     1.951053E+04
 7.561000E-03     1.961624E+04
 7.636900E-03     1.972167E+04
 7.713700E-03     1.982719E+04
 7.791200E-03     1.993246E+04
 7.869500E-03     2.003759E+04
 7.948600E-03     2.014253E+04
 8.028500E-03     2.024665E+04
 8.109200E-03     2.035000E+04
 8.190700E-03     2.045347E+04
 8.273000E-03     2.055706E+04
 8.356100E-03     2.065983E+04
 8.440100E-03     2.076177E+04
 8.525000E-03     2.086378E+04
 8.610600E-03     2.096584E+04
 8.697200E-03     2.106795E+04
 8.784600E-03     2.116827E+04
 8.872900E-03     2.126861E+04
 8.962000E-03     2.136805E+04
 9.052100E-03     2.146658E+04
 9.143100E-03     2.156419E+04
 9.235000E-03     2.166177E+04
 9.327800E-03     2.175750E+04
 9.421500E-03     2.185320E+04
 9.516200E-03     2.194794E+04
 9.611900E-03     2.204171E+04
 9.708500E-03     2.213451E+04
 9.806000E-03     2.222633E+04
 9.904600E-03     2.231717E+04
 1.000400E-02     2.240701E+04
 1.010500E-02     2.249585E+04
 1.020600E-02     2.258369E+04
 1.030900E-02     2.267053E+04
 1.041200E-02     2.275544E+04
 1.051700E-02     2.284025E+04
 1.062300E-02     2.292312E+04
 1.073000E-02     2.300498E+04
 1.083700E-02     2.308490E+04
 1.094600E-02     2.316471E+04
 1.105600E-02     2.324258E+04
 1.116700E-02     2.330664E+04
 1.128000E-02     2.338062E+04
 1.139300E-02     2.345358E+04
 1.150700E-02     2.352552E+04
 1.162300E-02     2.359551E+04
 1.174000E-02     2.366355E+04
 1.185800E-02     2.373058E+04
 1.197700E-02     2.379567E+04
 1.209700E-02     2.385975E+04
 1.221900E-02     2.392097E+04
 1.234200E-02     2.398117E+04
 1.246600E-02     2.403931E+04
 1.259100E-02     2.409626E+04
